"destino","exportaciones_acum","año","mes","tipo_destino","exportaciones_mensual_raw","correccion_estadistica","exportaciones_mensual"
"Congo",693147,2017,3,"pais",46640,FALSE,46640
"Congo",732846,2017,4,"pais",39699,FALSE,39699
"Congo",788422,2017,5,"pais",55576,FALSE,55576
"Congo",801362.35,2017,6,"pais",12940.35,FALSE,12940.35
"Congo",930503,2017,7,"pais",129140.65,FALSE,129140.65
"Congo",1049203.96,2017,8,"pais",118700.96,FALSE,118700.96
"Congo",1142237,2017,9,"pais",93033.04,FALSE,93033.04
"Congo",1278785,2017,10,"pais",136548,FALSE,136548
"Congo",1352238,2017,11,"pais",73453,FALSE,73453
"Congo",1446228,2017,12,"pais",93990,FALSE,93990
"Corea Republicana",63334,2017,1,"pais",63334,FALSE,63334
"Corea Republicana",93499,2017,2,"pais",30165,FALSE,30165
"Corea Republicana",1283219,2017,3,"pais",1189720,FALSE,1189720
"Corea Republicana",13451833,2017,4,"pais",12168614,FALSE,12168614
"Corea Republicana",14677495,2017,5,"pais",1225662,FALSE,1225662
"Corea Republicana",12103877.95,2017,6,"pais",-2573617.05,TRUE,0
"Corea Republicana",19488861,2017,7,"pais",7384983.05,FALSE,7384983.05
"Corea Republicana",40898318.35,2017,8,"pais",21409457.35,FALSE,21409457.35
"Corea Republicana",42119805,2017,9,"pais",1221486.65,FALSE,1221486.65
"Corea Republicana",47492843,2017,10,"pais",5373038,FALSE,5373038
"Corea Republicana",55717852,2017,11,"pais",8225009,FALSE,8225009
"Corea Republicana",61880387,2017,12,"pais",6162535,FALSE,6162535
"Costa Rica",105910,2017,1,"pais",105910,FALSE,105910
"Costa Rica",385654,2017,2,"pais",279744,FALSE,279744
"Costa Rica",465075,2017,3,"pais",79421,FALSE,79421
"Costa Rica",1464595,2017,4,"pais",999520,FALSE,999520
"Costa Rica",2370447,2017,5,"pais",905852,FALSE,905852
"Costa Rica",2573103.73,2017,6,"pais",202656.73,FALSE,202656.73
"Costa Rica",2702099,2017,7,"pais",128995.27,FALSE,128995.27
"Costa Rica",2814823.89,2017,8,"pais",112724.89,FALSE,112724.89
"Costa Rica",3244098,2017,9,"pais",429274.11,FALSE,429274.11
"Costa Rica",3498670,2017,10,"pais",254572,FALSE,254572
"Costa Rica",3685591,2017,11,"pais",186921,FALSE,186921
"Costa Rica",4206364,2017,12,"pais",520773,FALSE,520773
"Costa de Marfil",0,2017,1,"pais",0,FALSE,0
"Costa de Marfil",110297,2017,2,"pais",110297,FALSE,110297
"Costa de Marfil",115930,2017,3,"pais",5633,FALSE,5633
"Costa de Marfil",337102,2017,4,"pais",221172,FALSE,221172
"Costa de Marfil",386560,2017,5,"pais",49458,FALSE,49458
"Costa de Marfil",734662.14,2017,6,"pais",348102.14,FALSE,348102.14
"Costa de Marfil",2977438,2017,7,"pais",2242775.86,FALSE,2242775.86
"Costa de Marfil",3350658.63,2017,8,"pais",373220.63,FALSE,373220.63
"Costa de Marfil",6120176,2017,9,"pais",2769517.37,FALSE,2769517.37
"Costa de Marfil",8584803,2017,10,"pais",2464627,FALSE,2464627
"Costa de Marfil",10724885,2017,11,"pais",2140082,FALSE,2140082
"Costa de Marfil",16481267,2017,12,"pais",5756382,FALSE,5756382
"Croacia",4425,2017,1,"pais",4425,FALSE,4425
"Croacia",4425,2017,2,"pais",0,FALSE,0
"Croacia",7240,2017,3,"pais",2815,FALSE,2815
"Croacia",7240,2017,4,"pais",0,FALSE,0
"Croacia",9707,2017,5,"pais",2467,FALSE,2467
"Croacia",5282.03,2017,6,"pais",-4424.97,TRUE,0
"Croacia",13551,2017,7,"pais",8268.97,FALSE,8268.97
"Croacia",15155.25,2017,8,"pais",1604.25,FALSE,1604.25
"Croacia",463481,2017,9,"pais",448325.75,FALSE,448325.75
"Croacia",915136,2017,10,"pais",451655,FALSE,451655
"Croacia",927307,2017,11,"pais",12171,FALSE,12171
"Croacia",938066,2017,12,"pais",10759,FALSE,10759
"Cuba",43600,2017,1,"pais",43600,FALSE,43600
"Cuba",697192,2017,2,"pais",653592,FALSE,653592
"Cuba",1206576,2017,3,"pais",509384,FALSE,509384
"Cuba",2248989,2017,4,"pais",1042413,FALSE,1042413
"Cuba",2740669,2017,5,"pais",491680,FALSE,491680
"Cuba",4510095.39,2017,6,"pais",1769426.39,FALSE,1769426.39
"Cuba",5632116,2017,7,"pais",1122020.61,FALSE,1122020.61
"Cuba",7847262.48,2017,8,"pais",2215146.48,FALSE,2215146.48
"Cuba",8331360,2017,9,"pais",484097.52,FALSE,484097.52
"Cuba",16991881,2017,10,"pais",8660521,FALSE,8660521
"Cuba",17857581,2017,11,"pais",865700,FALSE,865700
"Cuba",20023488,2017,12,"pais",2165907,FALSE,2165907
"Dinamarca",498203,2017,1,"pais",498203,FALSE,498203
"Dinamarca",19331199,2017,2,"pais",18832996,FALSE,18832996
"Dinamarca",37025537,2017,3,"pais",17694338,FALSE,17694338
"Dinamarca",51605292,2017,4,"pais",14579755,FALSE,14579755
"Dinamarca",76633055,2017,5,"pais",25027763,FALSE,25027763
"Dinamarca",91564942.98,2017,6,"pais",14931887.98,FALSE,14931887.98
"Dinamarca",113038487,2017,7,"pais",21473544.02,FALSE,21473544.02
"Dinamarca",113220218.95,2017,8,"pais",181731.950000003,FALSE,181731.950000003
"Dinamarca",140147059,2017,9,"pais",26926840.05,FALSE,26926840.05
"Dinamarca",151380432,2017,10,"pais",11233373,FALSE,11233373
"Dinamarca",151524231,2017,11,"pais",143799,FALSE,143799
"Dinamarca",151569128,2017,12,"pais",44897,FALSE,44897
"Djibouti",5861,2017,1,"pais",5861,FALSE,5861
"Djibouti",7258,2017,2,"pais",1397,FALSE,1397
"Djibouti",7258,2017,3,"pais",0,FALSE,0
"Djibouti",7258,2017,4,"pais",0,FALSE,0
"Djibouti",15262,2017,5,"pais",8004,FALSE,8004
"Djibouti",16636.04,2017,6,"pais",1374.04,FALSE,1374.04
"Djibouti",16636,2017,7,"pais",-0.0400000000008731,TRUE,0
"Djibouti",27367.61,2017,8,"pais",10731.61,FALSE,10731.61
"Djibouti",23181,2017,9,"pais",-4186.61,TRUE,0
"Djibouti",23181,2017,10,"pais",0,FALSE,0
"Djibouti",28167,2017,11,"pais",4986,FALSE,4986
"Djibouti",34928,2017,12,"pais",6761,FALSE,6761
"EUROPA",172682842,2017,1,"agregado",172682842,FALSE,172682842
"EUROPA",395618192,2017,2,"agregado",222935350,FALSE,222935350
"EUROPA",653180158,2017,3,"agregado",257561966,FALSE,257561966
"EUROPA",923316407,2017,4,"agregado",270136249,FALSE,270136249
"EUROPA",1126906004,2017,5,"agregado",203589597,FALSE,203589597
"EUROPA",1338970084.57,2017,6,"agregado",212064080.57,FALSE,212064080.57
"EUROPA",1672643613,2017,7,"agregado",333673528.43,FALSE,333673528.43
"EUROPA",1971211418.2,2017,8,"agregado",298567805.2,FALSE,298567805.2
"EUROPA",2222829524,2017,9,"agregado",251618105.8,FALSE,251618105.8
"EUROPA",2647196982,2017,10,"agregado",424367458,FALSE,424367458
"EUROPA",2963019955,2017,11,"agregado",315822973,FALSE,315822973
"EUROPA",3180869241,2017,12,"agregado",217849286,FALSE,217849286
"Ecuador",14736053,2017,1,"pais",14736053,FALSE,14736053
"Ecuador",16481792,2017,2,"pais",1745739,FALSE,1745739
"Ecuador",31383000,2017,3,"pais",14901208,FALSE,14901208
"Ecuador",33896875,2017,4,"pais",2513875,FALSE,2513875
"Ecuador",45528088,2017,5,"pais",11631213,FALSE,11631213
"Ecuador",57088760.93,2017,6,"pais",11560672.93,FALSE,11560672.93
"Ecuador",58905074,2017,7,"pais",1816313.07,FALSE,1816313.07
"Ecuador",71131511.86,2017,8,"pais",12226437.86,FALSE,12226437.86
"Ecuador",82388468,2017,9,"pais",11256956.14,FALSE,11256956.14
"Ecuador",90077327,2017,10,"pais",7688859,FALSE,7688859
"Ecuador",95622133,2017,11,"pais",5544806,FALSE,5544806
"Ecuador",100273938,2017,12,"pais",4651805,FALSE,4651805
"Egipto",1888422,2017,1,"pais",1888422,FALSE,1888422
"Egipto",19958948,2017,2,"pais",18070526,FALSE,18070526
"Egipto",91166482,2017,3,"pais",71207534,FALSE,71207534
"Egipto",178863208,2017,4,"pais",87696726,FALSE,87696726
"Egipto",206052343,2017,5,"pais",27189135,FALSE,27189135
"Egipto",285202578.74,2017,6,"pais",79150235.74,FALSE,79150235.74
"Egipto",327033004,2017,7,"pais",41830425.26,FALSE,41830425.26
"Egipto",378938666.32,2017,8,"pais",51905662.32,FALSE,51905662.32
"Egipto",392681359,2017,9,"pais",13742692.68,FALSE,13742692.68
"Egipto",449099482,2017,10,"pais",56418123,FALSE,56418123
"Egipto",474203317,2017,11,"pais",25103835,FALSE,25103835
"Egipto",531252094,2017,12,"pais",57048777,FALSE,57048777
"El Salvador",4492,2017,1,"pais",4492,FALSE,4492
"El Salvador",4492,2017,2,"pais",0,FALSE,0
"El Salvador",1413964,2017,3,"pais",1409472,FALSE,1409472
"El Salvador",1531159,2017,4,"pais",117195,FALSE,117195
"El Salvador",1535534,2017,5,"pais",4375,FALSE,4375
"El Salvador",1537967.8,2017,6,"pais",2433.80000000005,FALSE,2433.80000000005
"El Salvador",1549224,2017,7,"pais",11256.2,FALSE,11256.2
"El Salvador",1574137.84,2017,8,"pais",24913.8400000001,FALSE,24913.8400000001
"El Salvador",1576877,2017,9,"pais",2739.15999999992,FALSE,2739.15999999992
"El Salvador",1626770,2017,10,"pais",49893,FALSE,49893
"El Salvador",1633841,2017,11,"pais",7071,FALSE,7071
"El Salvador",1812436,2017,12,"pais",178595,FALSE,178595
"Emiratos Arabes Unidos",4012748,2017,1,"pais",4012748,FALSE,4012748
"Emiratos Arabes Unidos",5493185,2017,2,"pais",1480437,FALSE,1480437
"Emiratos Arabes Unidos",5687236,2017,3,"pais",194051,FALSE,194051
"Emiratos Arabes Unidos",10300810,2017,4,"pais",4613574,FALSE,4613574
"Emiratos Arabes Unidos",10589692,2017,5,"pais",288882,FALSE,288882
"Emiratos Arabes Unidos",19316720.91,2017,6,"pais",8727028.91,FALSE,8727028.91
"Emiratos Arabes Unidos",25925691,2017,7,"pais",6608970.09,FALSE,6608970.09
"Emiratos Arabes Unidos",28100019.8,2017,8,"pais",2174328.8,FALSE,2174328.8
"Emiratos Arabes Unidos",28306289,2017,9,"pais",206269.199999999,FALSE,206269.199999999
"Emiratos Arabes Unidos",31985251,2017,10,"pais",3678962,FALSE,3678962
"Emiratos Arabes Unidos",32994091,2017,11,"pais",1008840,FALSE,1008840
"Emiratos Arabes Unidos",34389695,2017,12,"pais",1395604,FALSE,1395604
"Eslovaquia",1287443,2017,1,"pais",1287443,FALSE,1287443
"Eslovaquia",2802495,2017,2,"pais",1515052,FALSE,1515052
"Eslovaquia",5219247,2017,3,"pais",2416752,FALSE,2416752
"Eslovaquia",7057665,2017,4,"pais",1838418,FALSE,1838418
"Eslovaquia",8865422,2017,5,"pais",1807757,FALSE,1807757
"Eslovaquia",11764361,2017,7,"pais",2898939,FALSE,2898939
"Eslovaquia",13866522.99,2017,8,"pais",2102161.99,FALSE,2102161.99
"Eslovaquia",15940161,2017,9,"pais",2073638.01,FALSE,2073638.01
"Eslovaquia",18018577,2017,10,"pais",2078416,FALSE,2078416
"Eslovaquia",19190853,2017,11,"pais",1172276,FALSE,1172276
"Eslovaquia",21572780,2017,12,"pais",2381927,FALSE,2381927
"Eslovenia",0,2017,2,"pais",0,FALSE,0
"Eslovenia",0,2017,3,"pais",0,FALSE,0
"Eslovenia",0,2017,4,"pais",0,FALSE,0
"Eslovenia",0,2017,5,"pais",0,FALSE,0
"Eslovenia",0,2017,6,"pais",0,FALSE,0
"Eslovenia",2761,2017,7,"pais",2761,FALSE,2761
"Eslovenia",2760.52,2017,8,"pais",-0.480000000000018,TRUE,0
"Eslovenia",2761,2017,9,"pais",0.480000000000018,FALSE,0.480000000000018
"Eslovenia",2761,2017,10,"pais",0,FALSE,0
"Eslovenia",2761,2017,11,"pais",0,FALSE,0
"Eslovenia",2761,2017,12,"pais",0,FALSE,0
"España",35404509,2017,1,"pais",35404509,FALSE,35404509
"España",52954388,2017,2,"pais",17549879,FALSE,17549879
"España",95477915,2017,3,"pais",42523527,FALSE,42523527
"España",151431511,2017,4,"pais",55953596,FALSE,55953596
"España",184722203,2017,5,"pais",33290692,FALSE,33290692
"España",241811177.44,2017,6,"pais",57088974.44,FALSE,57088974.44
"España",311857272,2017,7,"pais",70046094.56,FALSE,70046094.56
"España",415002887.76,2017,8,"pais",103145615.76,FALSE,103145615.76
"España",451380491,2017,9,"pais",36377603.24,FALSE,36377603.24
"España",458195359,2017,10,"pais",6814868,FALSE,6814868
"España",515404637,2017,11,"pais",57209278,FALSE,57209278
"España",526044477,2017,12,"pais",10639840,FALSE,10639840
"Estados Unidos",36846591,2017,1,"pais",36846591,FALSE,36846591
"Estados Unidos",96903209,2017,2,"pais",60056618,FALSE,60056618
"Estados Unidos",113934486,2017,3,"pais",17031277,FALSE,17031277
"Estados Unidos",211991648,2017,4,"pais",98057162,FALSE,98057162
"Estados Unidos",338240814,2017,5,"pais",126249166,FALSE,126249166
"Estados Unidos",449366620.23,2017,6,"pais",111125806.23,FALSE,111125806.23
"Estados Unidos",601067503,2017,7,"pais",151700882.77,FALSE,151700882.77
"Estados Unidos",625083652.79,2017,8,"pais",24016149.79,FALSE,24016149.79
"Estados Unidos",632793979,2017,9,"pais",7710326.21000004,FALSE,7710326.21000004
"Estados Unidos",645756050,2017,10,"pais",12962071,FALSE,12962071
"Estados Unidos",655600194,2017,11,"pais",9844144,FALSE,9844144
"Estados Unidos",671085183,2017,12,"pais",15484989,FALSE,15484989
"Estonia",0,2017,7,"pais",0,FALSE,0
"Estonia",0,2017,9,"pais",0,FALSE,0
"Estonia",0,2017,10,"pais",0,FALSE,0
"Estonia",0,2017,11,"pais",0,FALSE,0
"Estonia",8463,2017,12,"pais",8463,FALSE,8463
"Etiopía",5949,2017,2,"pais",5949,FALSE,5949
"Etiopía",5949,2017,3,"pais",0,FALSE,0
"Etiopía",34926,2017,4,"pais",28977,FALSE,28977
"Etiopía",34926,2017,5,"pais",0,FALSE,0
"Etiopía",70318.19,2017,6,"pais",35392.19,FALSE,35392.19
"Etiopía",78172,2017,7,"pais",7853.81,FALSE,7853.81
"Etiopía",112192.24,2017,8,"pais",34020.24,FALSE,34020.24
"Etiopía",149203,2017,9,"pais",37010.76,FALSE,37010.76
"Etiopía",161828,2017,10,"pais",12625,FALSE,12625
"Etiopía",167710,2017,11,"pais",5882,FALSE,5882
"Etiopía",203447,2017,12,"pais",35737,FALSE,35737
"Fiji",0,2017,3,"pais",0,FALSE,0
"Fiji",0,2017,4,"pais",0,FALSE,0
"Fiji",0,2017,5,"pais",0,FALSE,0
"Fiji",1317,2017,7,"pais",1317,FALSE,1317
"Fiji",1554.63,2017,8,"pais",237.63,FALSE,237.63
"Fiji",1317,2017,9,"pais",-237.63,TRUE,0
"Fiji",1317,2017,10,"pais",0,FALSE,0
"Fiji",1317,2017,11,"pais",0,FALSE,0
"Fiji",1557,2017,12,"pais",240,FALSE,240
"Filipinas",179442,2017,1,"pais",179442,FALSE,179442
"Filipinas",230302,2017,2,"pais",50860,FALSE,50860
"Filipinas",14540061,2017,3,"pais",14309759,FALSE,14309759
"Filipinas",15468357,2017,4,"pais",928296,FALSE,928296
"Filipinas",28994530,2017,5,"pais",13526173,FALSE,13526173
"Filipinas",55380918.03,2017,6,"pais",26386388.03,FALSE,26386388.03
"Filipinas",55523652,2017,7,"pais",142733.969999999,FALSE,142733.969999999
"Filipinas",55929701.64,2017,8,"pais",406049.640000001,FALSE,406049.640000001
"Filipinas",66628143,2017,9,"pais",10698441.36,FALSE,10698441.36
"Filipinas",103178765,2017,10,"pais",36550622,FALSE,36550622
"Filipinas",112872577,2017,11,"pais",9693812,FALSE,9693812
"Filipinas",127985379,2017,12,"pais",15112802,FALSE,15112802
"Finlandia",574,2017,1,"pais",574,FALSE,574
"Finlandia",574,2017,2,"pais",0,FALSE,0
"Finlandia",11310,2017,3,"pais",10736,FALSE,10736
"Finlandia",11310,2017,4,"pais",0,FALSE,0
"Finlandia",11310,2017,5,"pais",0,FALSE,0
"Finlandia",19133.71,2017,6,"pais",7823.71,FALSE,7823.71
"Finlandia",19134,2017,7,"pais",0.290000000000873,FALSE,0.290000000000873
"Finlandia",19133.71,2017,8,"pais",-0.290000000000873,TRUE,0
"Finlandia",31308,2017,9,"pais",12174.29,FALSE,12174.29
"Finlandia",31308,2017,10,"pais",0,FALSE,0
"Finlandia",31308,2017,11,"pais",0,FALSE,0
"Finlandia",34775,2017,12,"pais",3467,FALSE,3467
"Francia",486094,2017,1,"pais",486094,FALSE,486094
"Francia",805854,2017,2,"pais",319760,FALSE,319760
"Francia",1257163,2017,3,"pais",451309,FALSE,451309
"Francia",1664067,2017,4,"pais",406904,FALSE,406904
"Francia",1978717,2017,5,"pais",314650,FALSE,314650
"Francia",2394344.14,2017,6,"pais",415627.14,FALSE,415627.14
"Francia",2829578,2017,7,"pais",435233.86,FALSE,435233.86
"Francia",3141894.58,2017,8,"pais",312316.58,FALSE,312316.58
"Francia",3668501,2017,9,"pais",526606.42,FALSE,526606.42
"Francia",19703841,2017,10,"pais",16035340,FALSE,16035340
"Francia",29233171,2017,11,"pais",9529330,FALSE,9529330
"Francia",29776522,2017,12,"pais",543351,FALSE,543351
"Gabón",53889,2017,1,"pais",53889,FALSE,53889
"Gabón",212225,2017,2,"pais",158336,FALSE,158336
"Gabón",226463,2017,3,"pais",14238,FALSE,14238
"Gabón",511809,2017,4,"pais",285346,FALSE,285346
"Gabón",574121,2017,5,"pais",62312,FALSE,62312
"Gabón",0,2017,6,"pais",-574121,TRUE,0
"Gabón",576711,2017,7,"pais",576711,FALSE,576711
"Gabón",564940.37,2017,8,"pais",-11770.63,TRUE,0
"Gabón",740436,2017,9,"pais",175495.63,FALSE,175495.63
"Gabón",803740,2017,10,"pais",63304,FALSE,63304
"Gabón",883249,2017,11,"pais",79509,FALSE,79509
"Gabón",1052316,2017,12,"pais",169067,FALSE,169067
"Gambia",317945,2017,2,"pais",317945,FALSE,317945
"Gambia",317945,2017,3,"pais",0,FALSE,0
"Gambia",317945,2017,4,"pais",0,FALSE,0
"Gambia",317945,2017,5,"pais",0,FALSE,0
"Gambia",317945,2017,7,"pais",0,FALSE,0
"Gambia",304715.74,2017,8,"pais",-13229.26,TRUE,0
"Gambia",343374,2017,9,"pais",38658.26,FALSE,38658.26
"Gambia",343374,2017,10,"pais",0,FALSE,0
"Gambia",344649,2017,11,"pais",1275,FALSE,1275
"Gambia",678398,2017,12,"pais",333749,FALSE,333749
"Georgia",0,2017,2,"pais",0,FALSE,0
"Georgia",1390,2017,3,"pais",1390,FALSE,1390
"Georgia",2627,2017,4,"pais",1237,FALSE,1237
"Georgia",3915,2017,5,"pais",1288,FALSE,1288
"Georgia",3915.44,2017,6,"pais",0.440000000000055,FALSE,0.440000000000055
"Georgia",3915,2017,7,"pais",-0.440000000000055,TRUE,0
"Georgia",4622.67,2017,8,"pais",707.67,FALSE,707.67
"Georgia",6052,2017,9,"pais",1429.33,FALSE,1429.33
"Georgia",6052,2017,10,"pais",0,FALSE,0
"Georgia",6052,2017,11,"pais",0,FALSE,0
"Georgia",7157,2017,12,"pais",1105,FALSE,1105
"Ghana",0,2017,1,"pais",0,FALSE,0
"Ghana",1154909,2017,2,"pais",1154909,FALSE,1154909
"Ghana",1157832,2017,3,"pais",2923,FALSE,2923
"Ghana",3991631,2017,4,"pais",2833799,FALSE,2833799
"Ghana",4005357,2017,5,"pais",13726,FALSE,13726
"Ghana",4217951.14,2017,6,"pais",212594.14,FALSE,212594.14
"Ghana",4231311,2017,7,"pais",13359.8600000003,FALSE,13359.8600000003
"Ghana",4348130.71,2017,8,"pais",116819.71,FALSE,116819.71
"Ghana",6926358,2017,9,"pais",2578227.29,FALSE,2578227.29
"Ghana",11245989,2017,10,"pais",4319631,FALSE,4319631
"Ghana",13798239,2017,11,"pais",2552250,FALSE,2552250
"Ghana",13972846,2017,12,"pais",174607,FALSE,174607
"Grecia",4634000,2017,1,"pais",4634000,FALSE,4634000
"Grecia",11428587,2017,2,"pais",6794587,FALSE,6794587
"Grecia",14589155,2017,3,"pais",3160568,FALSE,3160568
"Grecia",26988499,2017,4,"pais",12399344,FALSE,12399344
"Grecia",29164667,2017,5,"pais",2176168,FALSE,2176168
"Grecia",36743588.04,2017,6,"pais",7578921.04,FALSE,7578921.04
"Grecia",36756091,2017,7,"pais",12502.9600000009,FALSE,12502.9600000009
"Grecia",47480228.52,2017,8,"pais",10724137.52,FALSE,10724137.52
"Grecia",53720167,2017,9,"pais",6239938.48,FALSE,6239938.48
"Grecia",58651557,2017,10,"pais",4931390,FALSE,4931390
"Grecia",62879553,2017,11,"pais",4227996,FALSE,4227996
"Grecia",62942495,2017,12,"pais",62942,FALSE,62942
"Grenada",86250,2017,8,"pais",86250,FALSE,86250
"Grenada",86250,2017,9,"pais",0,FALSE,0
"Grenada",86250,2017,10,"pais",0,FALSE,0
"Grenada",86250,2017,11,"pais",0,FALSE,0
"Grenada",86250,2017,12,"pais",0,FALSE,0
"Guatemala",6772596,2017,1,"pais",6772596,FALSE,6772596
"Guatemala",6828777,2017,2,"pais",56181,FALSE,56181
"Guatemala",8228777,2017,3,"pais",1400000,FALSE,1400000
"Guatemala",14322120,2017,4,"pais",6093343,FALSE,6093343
"Guatemala",14358338,2017,5,"pais",36218,FALSE,36218
"Guatemala",14390070.82,2017,6,"pais",31732.8200000003,FALSE,31732.8200000003
"Guatemala",14719144,2017,7,"pais",329073.18,FALSE,329073.18
"Guatemala",14864475.38,2017,8,"pais",145331.380000001,FALSE,145331.380000001
"Guatemala",23693760,2017,9,"pais",8829284.62,FALSE,8829284.62
"Guatemala",25254567,2017,10,"pais",1560807,FALSE,1560807
"Guatemala",25330686,2017,11,"pais",76119,FALSE,76119
"Guatemala",25757899,2017,12,"pais",427213,FALSE,427213
"Guinea",5907,2017,1,"pais",5907,FALSE,5907
"Guinea",7345,2017,2,"pais",1438,FALSE,1438
"Guinea",16427,2017,3,"pais",9082,FALSE,9082
"Guinea",22529,2017,4,"pais",6102,FALSE,6102
"Guinea",32291,2017,5,"pais",9762,FALSE,9762
"Guinea",33643.26,2017,6,"pais",1352.26,FALSE,1352.26
"Guinea",34996,2017,7,"pais",1352.74,FALSE,1352.74
"Guinea",41317.15,2017,8,"pais",6321.15,FALSE,6321.15
"Guinea",39927,2017,9,"pais",-1390.15,TRUE,0
"Guinea",44921,2017,10,"pais",4994,FALSE,4994
"Guinea",48777,2017,11,"pais",3856,FALSE,3856
"Guinea",63799,2017,12,"pais",15022,FALSE,15022
"Guyana",0,2017,1,"pais",0,FALSE,0
"Guyana",0,2017,2,"pais",0,FALSE,0
"Guyana",0,2017,3,"pais",0,FALSE,0
"Guyana",0,2017,4,"pais",0,FALSE,0
"Guyana",0,2017,5,"pais",0,FALSE,0
"Guyana",0,2017,6,"pais",0,FALSE,0
"Guyana",0,2017,7,"pais",0,FALSE,0
"Guyana",0,2017,8,"pais",0,FALSE,0
"Guyana",0,2017,9,"pais",0,FALSE,0
"Guyana",55673,2017,10,"pais",55673,FALSE,55673
"Guyana",55673,2017,11,"pais",0,FALSE,0
"Guyana",120927,2017,12,"pais",65254,FALSE,65254
"Haití",0,2017,5,"pais",0,FALSE,0
"Haití",0,2017,6,"pais",0,FALSE,0
"Haití",1293,2017,7,"pais",1293,FALSE,1293
"Haití",1526.85,2017,8,"pais",233.85,FALSE,233.85
"Haití",1293,2017,9,"pais",-233.85,TRUE,0
"Haití",2195793,2017,10,"pais",2194500,FALSE,2194500
"Haití",2195793,2017,11,"pais",0,FALSE,0
"Haití",2200828,2017,12,"pais",5035,FALSE,5035
"Honduras",41983,2017,1,"pais",41983,FALSE,41983
"Honduras",91699,2017,2,"pais",49716,FALSE,49716
"Honduras",113664,2017,3,"pais",21965,FALSE,21965
"Honduras",208845,2017,4,"pais",95181,FALSE,95181
"Honduras",261924,2017,5,"pais",53079,FALSE,53079
"Honduras",325249.72,2017,6,"pais",63325.72,FALSE,63325.72
"Honduras",547712,2017,7,"pais",222462.28,FALSE,222462.28
"Honduras",731163.7,2017,8,"pais",183451.7,FALSE,183451.7
"Honduras",739878,2017,9,"pais",8714.30000000005,FALSE,8714.30000000005
"Honduras",793289,2017,10,"pais",53411,FALSE,53411
"Honduras",843916,2017,11,"pais",50627,FALSE,50627
"Honduras",1009118,2017,12,"pais",165202,FALSE,165202
"Hong Kong",2683135,2017,1,"pais",2683135,FALSE,2683135
"Hong Kong",5174631,2017,2,"pais",2491496,FALSE,2491496
"Hong Kong",6852960,2017,3,"pais",1678329,FALSE,1678329
"Hong Kong",9519950,2017,4,"pais",2666990,FALSE,2666990
"Hong Kong",12152662,2017,5,"pais",2632712,FALSE,2632712
"Hong Kong",14925885.28,2017,6,"pais",2773223.28,FALSE,2773223.28
"Hong Kong",17813785,2017,7,"pais",2887899.72,FALSE,2887899.72
"Hong Kong",20839854.57,2017,8,"pais",3026069.57,FALSE,3026069.57
"Hong Kong",24626842,2017,9,"pais",3786987.43,FALSE,3786987.43
